round,num_clients,num_examples,bayesian_dimension,client_id,complexity_per_weight,effective_kl_weight,local_steps,lr,posterior_mu_abs_mean,posterior_sigma_max,posterior_sigma_mean,posterior_sigma_min,posterior_snr_mean,resolved_kl_weight,rho_grad_l2_mean,rho_grad_nonzero_fraction,rho_update_l2,server_round,task_loss,train_accuracy,train_loss,update_l2,update_max_abs,update_rms,variance_floor_fraction
134,20,3855.5824989987987,878538.0,9.575570684821786,2.5308026295644557,1.7575630225246247e-06,305.23127753303964,0.007525000000000002,0.0800560204958826,0.07759173352249556,0.048813940054833055,0.02952762368647424,1.6557123956615363,1.1382546913167101e-06,0.04491692884910025,1.0,0.007970693232258838,134.0,0.6455492447526424,0.7682038446135364,0.772802389738921,1.7420929993834118,0.3971911595753682,0.0013142441791157552,0.0
135,20,3855.5824989987987,878538.0,9.575570684821786,2.530817154575347,1.7575630225246245e-06,305.23127753303964,0.007491170597530783,0.0800570825403865,0.07759173352249554,0.04881393162673533,0.029527623686474245,1.655735127887468,1.1382546913167101e-06,0.04442996837317193,1.0,0.007579136111340172,135.0,0.6462110368762091,0.7681878253904685,0.7734648632927147,1.739657270401198,0.3954739833923865,0.0013124066522799825,0.0
136,20,3855.5824989987987,878538.0,9.575570684821786,2.5308095814095215,1.7575630225246247e-06,305.23127753303964,0.007457189856416693,0.08005773660748014,0.07759173352249554,0.04881392333700325,0.029527623686474238,1.6557488699061143,1.1382546913167101e-06,0.04466680799645534,1.0,0.0073020589996287385,136.0,0.645069035599679,0.7681557869443333,0.7723224982496351,1.733563235098134,0.3967410190132009,0.0013078092797934313,0.0
137,20,3855.5824989987987,878538.0,9.575570684821786,2.5308107826207795,1.7575630225246247e-06,305.23127753303964,0.0074230598832697526,0.08005894630804351,0.07759173352249556,0.048813915200288126,0.02952762368647424,1.6557741255638592,1.1382546913167103e-06,0.04463761361176808,1.0,0.0072877910354774145,137.0,0.6440064370773878,0.7688085702843412,0.7712599261639462,1.7272877987944757,0.40050091653107267,0.001303075057431931,0.0
138,20,3855.5824989987987,878538.0,9.575570684821786,2.530803804015015,1.7575630225246251e-06,305.23127753303964,0.007388782793953506,0.08006026700222268,0.07759173352249556,0.048813907136297185,0.02952762368647424,1.6558012468520462,1.1382546913167105e-06,0.0442035812967138,1.0,0.007175572426728818,138.0,0.6428280901462173,0.769773728474169,0.7700812329376965,1.7319731508140335,0.4108889592201276,0.0013066097117936627,0.0
139,20,3855.5824989987987,878538.0,9.575570684821786,2.530824428112031,1.7575630225246251e-06,305.23127753303964,0.00735436071345187,0.08006108236083981,0.07759173352249554,0.0488138990269916,0.02952762368647424,1.655818149790613,1.1382546913167101e-06,0.04475246906303922,1.0,0.0077798571118374415,139.0,0.6446959356994608,0.7689046856227473,0.7719501019557763,1.7331368759092232,0.41656873611448736,0.0013074876321647248,0.0
140,20,3855.5824989987987,878538.0,9.575570684821786,2.530814465476476,1.7575630225246247e-06,305.23127753303964,0.007319795775737378,0.0800622635748904,0.07759173352249554,0.04881389108798715,0.02952762368647424,1.6558428869897928,1.1382546913167105e-06,0.04439047740267642,1.0,0.007418207742618432,140.0,0.6445844240093289,0.7692651181417701,0.7718381002805544,1.7089180986916597,0.4025348450676723,0.0012892168584489995,0.0
141,20,3855.5824989987987,878538.0,9.575570684821786,2.5308084171345873,1.7575630225246247e-06,305.23127753303964,0.007285090123638904,0.08006327039587836,0.07759173352249556,0.048813883183188925,0.02952762368647424,1.6558644476067343,1.1382546913167101e-06,0.04492697638496582,1.0,0.0072783288820321024,141.0,0.6432156625703536,0.7695634761714056,0.7704690717098339,1.7156562967674065,0.4216223691082509,0.001294300190740624,0.0
142,20,3855.5824989987987,878538.0,9.575570684821786,2.5308132646832746,1.7575630225246245e-06,305.23127753303964,0.007250245908708805,0.08006464957375059,0.07759173352249554,0.048813875287694174,0.02952762368647424,1.6558931336339373,1.1382546913167101e-06,0.04468139801705448,1.0,0.007310791738199016,142.0,0.6421700730543216,0.7701862234681616,0.7694237606683324,1.7043302035223142,0.41183065728586155,0.001285755726050878,0.0
143,20,3855.5824989987987,878538.0,9.575570684821786,2.5308278789983416,1.7575630225246251e-06,305.23127753303964,0.007215265291089547,0.08006581005071203,0.07759173352249556,0.04881386700268694,0.02952762368647424,1.6559173447242694,1.1382546913167103e-06,0.0447429685822753,1.0,0.007544178892627759,143.0,0.6408967849349252,0.7701301561874251,0.7681510703166904,1.6984324727257136,0.41080557364040055,0.0012813064467229855,0.0
144,20,3855.5824989987987,878538.0,9.575570684821786,2.530824206324544,1.7575630225246251e-06,305.23127753303964,0.007180150439379779,0.08006702211714839,0.07759173352249554,0.04881385902260206,0.029527623686474238,1.6559419986686246,1.1382546913167101e-06,0.04496700014571316,1.0,0.007156401781525894,144.0,0.6408704931541366,0.7698137765318382,0.7681246790062511,1.6989681045957545,0.4071475904518466,0.0012817105302406848,0.0
145,20,3855.5824989987987,878538.0,9.575570684821786,2.530824692680733,1.7575630225246245e-06,305.23127753303964,0.007144903530499904,0.08006846922830532,0.07759173352249554,0.04881385089934027,0.029527623686474245,1.655972559010224,1.1382546913167103e-06,0.04491440032644025,1.0,0.007564724205680348,145.0,0.641581379834508,0.7701041249499397,0.7688355130838617,1.6976274445755066,0.4142246418886191,0.0012806991292256939,0.0
146,20,3855.5824989987987,878538.0,9.575570684821786,2.5308215305602078,1.7575630225246251e-06,305.23127753303964,0.0071095267495571105,0.08006974127895572,0.07759173352249554,0.04881384302241481,0.02952762368647424,1.6559991887223369,1.1382546913167101e-06,0.04471014776695994,1.0,0.007193837843041388,146.0,0.6396632595862614,0.7707769323187825,0.7669173281672637,1.6850043584601904,0.4053817662631613,0.0012711762062500532,0.0
147,20,3855.5824989987987,878538.0,9.575570684821786,2.5308096230079924,1.7575630225246247e-06,305.23127753303964,0.007074022289709916,0.08007108817913197,0.07759173352249556,0.04881383494101954,0.029527623686474238,1.6560275142871654,1.1382546913167101e-06,0.04491741847715175,1.0,0.007340167608227618,147.0,0.6407788901953696,0.7703804565478574,0.768032292163624,1.6837442595194636,0.4133500560823661,0.001270225580939839,0.0
148,20,3855.5824989987987,878538.0,9.575570684821786,2.5308221170675385,1.7575630225246247e-06,305.23127753303964,0.0070383923520322,0.08007238158675897,0.07759173352249554,0.04881382711696073,0.029527623686474238,1.6560552224369551,1.1382546913167103e-06,0.04493855859062291,1.0,0.007059123919801539,148.0,0.6406020012688941,0.7699319183019623,0.7678560845303235,1.6882403612080294,0.4335415059246509,0.0012736174638502248,0.0
149,20,3855.5824989987987,878538.0,9.575570684821786,2.530831009466859,1.7575630225246247e-06,305.23127753303964,0.007002639145376755,0.08007280971485939,0.07759173352249554,0.04881381925633815,0.029527623686474245,1.6560643593250526,1.1382546913167103e-06,0.04445016333568109,1.0,0.007231446226293014,149.0,0.6408925277037796,0.7706567881457749,0.7681469759341176,1.6755230449512821,0.4249893573848669,0.001264023453157156,0.0
150,20,3855.5824989987987,878538.0,9.575570684821786,2.530833005096917,1.7575630225246256e-06,305.23127753303964,0.006966764886238339,0.08007382008592966,0.07759173352249556,0.04881381160070679,0.02952762368647424,1.6560854039362958,1.1382546913167103e-06,0.044954950486466694,1.0,0.007144419830039353,150.0,0.6401689020111813,0.7702102523027632,0.7674235134968339,1.6756537017421334,0.43708801669170083,0.0012641220213317024,0.0
151,20,3855.5824989987987,878538.0,9.575570684821786,2.530816704488514,1.7575630225246247e-06,305.23127753303964,0.006930771798616281,0.08007483160469196,0.07759173352249556,0.04881380361878384,0.02952762368647424,1.6561059295237108,1.1382546913167101e-06,0.045205637354006276,1.0,0.007113251088900131,151.0,0.6401076010336696,0.7708910692831397,0.7673613879071461,1.6722938358874782,0.43321817729409157,0.0012615873207481776,0.0
152,20,3855.5824989987987,878538.0,9.575570684821786,2.530813377665959,1.7575630225246247e-06,305.23127753303964,0.006894662113876598,0.08007569055221535,0.07759173352249554,0.04881379583517476,0.02952762368647424,1.6561238095453024,1.1382546913167103e-06,0.04512975546749352,1.0,0.007303182961084688,152.0,0.6404219015143662,0.7707408890668803,0.7676755843620373,1.6783765976472227,0.44250953805582166,0.0012661761884139807,0.0
153,20,3855.5824989987987,878538.0,9.575570684821786,2.5308244053116717,1.7575630225246247e-06,305.23127753303964,0.006858438070613657,0.08007684563967556,0.07759173352249556,0.04881378816695529,0.02952762368647423,1.65614818324111,1.1382546913167101e-06,0.04479968968091557,1.0,0.007302302959879908,153.0,0.6389784115405918,0.7707509010812975,0.7662326660293685,1.6632363678760504,0.444883650801177,0.0012547543189418682,0.0
154,20,3855.5824989987987,878538.0,9.575570684821786,2.530843930463451,1.7575630225246247e-06,305.23127753303964,0.006822101914511402,0.08007778025068907,0.07759173352249556,0.0488137804270479,0.02952762368647424,1.656168021112286,1.1382546913167105e-06,0.045298346347680964,1.0,0.007263289704620259,154.0,0.6422539641519828,0.7694673608329995,0.7695091452077478,1.6566254687762199,0.44561385878100307,0.0012497670216714304,0.0
155,20,3855.5824989987987,878538.0,9.575570684821786,2.5308338753593276,1.7575630225246247e-06,305.23127753303964,0.0067856558982041385,0.08007925500207817,0.07759173352249556,0.04881377294932416,0.02952762368647424,1.6561991765469606,1.1382546913167101e-06,0.04503373461467306,1.0,0.0068624599285106655,155.0,0.6385993556474069,0.7713416099319184,0.7658540228521248,1.659718519198517,0.4422333274230349,0.0012521004352806086,0.0
156,20,3855.5824989987987,878538.0,9.575570684821786,2.530809710977357,1.7575630225246247e-06,305.23127753303964,0.006749102281136866,0.08008024915939724,0.07759173352249556,0.048813765362517324,0.029527623686474238,1.656219904209778,1.1382546913167101e-06,0.04500425787012082,1.0,0.007003645799136342,156.0,0.6379905076497421,0.7705346415698837,0.7652439745040563,1.642427669591513,0.4369807722993433,0.0012390561268217526,0.0
157,20,3855.5824989987987,878538.0,9.575570684821786,2.5308356282506717,1.7575630225246247e-06,305.23127753303964,0.006712443329425232,0.08008143800227789,0.07759173352249556,0.04881375764525383,0.029527623686474238,1.6562450195895566,1.1382546913167101e-06,0.04540344598414774,1.0,0.007243064061616864,157.0,0.6368314278858415,0.7711814177012414,0.7640861235216742,1.6553400551414,0.44675493334413685,0.001248797298822009,0.0
158,20,3855.5824989987987,878538.0,9.575570684821786,2.530821436726911,1.7575630225246247e-06,305.23127753303964,0.006675681315715024,0.0800823739887286,0.07759173352249556,0.04881375001627551,0.029527623686474238,1.656264096179591,1.1382546913167103e-06,0.04525579503028425,1.0,0.00686474321732415,158.0,0.6374457301999793,0.7713396075290347,0.7646998051348083,1.6391690533556273,0.44686202578107476,0.0012365978094865122,0.0
159,20,3855.5824989987987,878538.0,9.575570684821786,2.530832607637043,1.7575630225246247e-06,305.23127753303964,0.0066388185190412825,0.08008324722380304,0.07759173352249557,0.04881374237235752,0.029527623686474238,1.6562824957159414,1.1382546913167101e-06,0.04543427422938591,1.0,0.006986531610179167,159.0,0.6390382317234448,0.7711974369243093,0.7662928576246174,1.6429381902059923,0.44924265211869535,0.0012394412662753498,0.0
160,20,3855.5824989987987,878538.0,9.575570684821786,2.530836842174097,1.7575630225246247e-06,305.23127753303964,0.006601857224687019,0.08008467172371586,0.07759173352249554,0.04881373479485094,0.029527623686474238,1.6563122524886622,1.1382546913167103e-06,0.04543809839843517,1.0,0.0070429732188495965,160.0,0.6378974075014616,0.7701621946335603,0.7651522094497669,1.6249646172625654,0.43790784966481067,0.0012258819077180442,0.0
161,20,3855.5824989987987,878538.0,9.575570684821786,2.5308253729377044,1.7575630225246245e-06,305.23127753303964,0.00656479972404154,0.08008567475087419,0.07759173352249556,0.04881372737786033,0.029527623686474245,1.656333023968303,1.1382546913167103e-06,0.0449183255674402,1.0,0.00682170344837167,161.0,0.6360446063130344,0.7719303163796557,0.7632988171777727,1.6319741062777724,0.4410572193557763,0.00123116990333026,0.0
162,20,3855.5824989987987,878538.0,9.575570684821786,2.5308308509208794,1.7575630225246251e-06,305.23127753303964,0.00652764831445839,0.08008644307613828,0.07759173352249554,0.048813719963792135,0.02952762368647424,1.6563492496438177,1.1382546913167105e-06,0.04521095994265398,1.0,0.006658097059253677,162.0,0.6361779736062897,0.7725770925110133,0.7634325041624014,1.620075182046028,0.43722060430751314,0.0012221932919123594,0.0
163,20,3855.5824989987987,878538.0,9.575570684821786,2.530833377214189,1.7575630225246251e-06,305.23127753303964,0.006490405299112936,0.08008774944476575,0.07759173352249557,0.04881371260842192,0.029527623686474238,1.6563765273561932,1.1382546913167101e-06,0.04543304834224694,1.0,0.00707268396076294,163.0,0.6374201398662351,0.7714197036443732,0.7646747711765429,1.6202786152236597,0.4387174987219629,0.0012223467629782767,0.0
164,20,3855.5824989987987,878538.0,9.575570684821786,2.530848312088184,1.7575630225246247e-06,305.23127753303964,0.0064530729868595765,0.08008849417047385,0.07759173352249554,0.04881370512924603,0.029527623686474238,1.6563920827908734,1.1382546913167101e-06,0.04536774555849726,1.0,0.006973711907608042,164.0,0.6381886164539844,0.7714777733279937,0.7654440761882397,1.6111925695609257,0.44875173714170374,0.0012154922020405686,0.0
165,20,3855.5824989987987,878538.0,9.575570684821786,2.530845360782136,1.7575630225246251e-06,305.23127753303964,0.006415653692088608,0.0800896721699081,0.07759173352249556,0.048813697845778846,0.029527623686474238,1.6564168754528148,1.1382546913167101e-06,0.04556092942846026,1.0,0.0070756010608028184,165.0,0.6356733373568145,0.7725610732879453,0.762928565451812,1.6092373508197801,0.4517348692438002,0.0012140171746738567,0.0
166,20,3855.5824989987987,878538.0,9.575570684821786,2.530831118243164,1.7575630225246247e-06,305.23127753303964,0.006378149734582751,0.08009083004306901,0.07759173352249556,0.04881369060862303,0.02952762368647424,1.656441045968638,1.1382546913167101e-06,0.045635158890886915,1.0,0.006887520169100706,166.0,0.6366571027978135,0.7717981577893472,0.763911581031283,1.6083650671573884,0.4469661905490866,0.001213359119262209,0.0
167,20,3855.5824989987987,878538.0,9.575570684821786,2.5308179508697206,1.7575630225246251e-06,305.23127753303964,0.006340563439373326,0.08009206244088077,0.07759173352249556,0.048813683498272746,0.029527623686474245,1.6564671316965636,1.1382546913167105e-06,0.04534293187720295,1.0,0.006922787494076103,167.0,0.6335910069040654,0.7736103323988788,0.7608448625788313,1.6006090651346236,0.44211871962648214,0.0012075079502860203,0.0
168,20,3855.5824989987987,878538.0,9.575570684821786,2.530842135366859,1.7575630225246247e-06,305.23127753303964,0.006302897136596128,0.08009306394156049,0.07759173352249556,0.048813676204242,0.029527623686474245,1.656488228375146,1.1382546913167103e-06,0.04595032880381852,1.0,0.006915329372478192,168.0,0.63597362663384,0.7722847416900279,0.7632286703027111,1.60540131506546,0.44946423878480746,0.0012111232489977993,0.0
169,20,3855.5824989987987,878538.0,9.575570684821786,2.530834667658285,1.7575630225246251e-06,305.23127753303964,0.0062651531613469565,0.08009421143671819,0.07759173352249556,0.04881366931333333,0.029527623686474238,1.6565122032339608,1.1382546913167101e-06,0.045624464831667245,1.0,0.006614809261459354,169.0,0.6357039109280841,0.773193832599119,0.7629586476666429,1.5862343139910708,0.4370619818421277,0.0011966635619420352,0.0
170,20,3855.5824989987987,878538.0,9.575570684821786,2.5308564924542214,1.7575630225246245e-06,305.23127753303964,0.006227333853536871,0.08009583787988332,0.07759173352249557,0.04881366209706061,0.029527623686474238,1.6565470127448614,1.1382546913167101e-06,0.04591223332918102,1.0,0.006857839309427435,170.0,0.6361410874549177,0.7732659191029234,0.7633969202089547,1.6005681656089223,0.4494270276141002,0.001207477095467362,0.0
171,20,3855.5824989987987,878538.0,9.575570684821786,2.530832871998694,1.7575630225246251e-06,305.23127753303964,0.00618944155774711,0.0800964084663813,0.07759173352249554,0.048813654975496605,0.02952762368647424,1.6565588277778982,1.1382546913167105e-06,0.045496292872680984,1.0,0.006652305631694405,171.0,0.6354715609249807,0.7719102923508211,0.7627261957960649,1.5875331992620287,0.4474016521414716,0.00119764344786506,0.0
172,20,3855.5824989987987,878538.0,9.575570684821786,2.530832880413992,1.7575630225246247e-06,305.23127753303964,0.006151478623083756,0.08009717160643998,0.07759173352249554,0.04881364789477813,0.029527623686474238,1.6565741358869783,1.1382546913167105e-06,0.04544239571142986,1.0,0.006555358150221756,172.0,0.6359401548019671,0.771948338005607,0.7631947034088059,1.5786106502142367,0.44846271254319187,0.001190912229639003,0.0
173,20,3855.5824989987987,878538.0,9.575570684821786,2.5308556819926737,1.7575630225246245e-06,305.23127753303964,0.006113447403032099,0.0800984450499313,0.07759173352249556,0.04881364076023419,0.029527623686474245,1.6566009895587819,1.1382546913167101e-06,0.04572726624493124,1.0,0.006662027895833272,173.0,0.6343148759944612,0.7730056067280737,0.7615706298987854,1.5753535836312902,0.45202830451614123,0.001188455081370142,0.0
174,20,3855.5824989987987,878538.0,9.575570684821786,2.5308447954965585,1.7575630225246245e-06,305.23127753303964,0.006075350255310732,0.08009949636638683,0.07759173498953799,0.04881363382252131,0.029527623686474238,1.6566234340391075,1.13825469131671e-06,0.046038857855412584,1.0,0.0067704714513674375,174.0,0.6360175803618244,0.7722927513015618,0.7632728301045664,1.5785872167107764,0.44650240043505673,0.001190894551279966,0.0
175,20,3855.5824989987987,878538.0,9.575570684821786,2.5308459757848674,1.7575630225246251e-06,305.23127753303964,0.006037189541725385,0.08010033838747958,0.07759173352249556,0.04881362682815553,0.02952762368647423,1.656641669986499,1.1382546913167101e-06,0.045866639880627676,1.0,0.006589880697716601,175.0,0.6360424067802696,0.7725310372446935,0.7632976792516726,1.5685890654875563,0.4422772685204613,0.0011833518930799236,0.0
176,20,3855.5824989987987,878538.0,9.575570684821786,2.530847037575536,1.7575630225246247e-06,305.23127753303964,0.005998967628022507,0.080101390232986,0.07759173352249556,0.048813620179099085,0.029527623686474245,1.6566628053536996,1.1382546913167101e-06,0.045636870600640735,1.0,0.0064033269167447365,176.0,0.6344919985066932,0.7740768922707247,0.7617474070675954,1.5628923978319929,0.4504836929115009,0.0011790542968497964,0.0
177,20,3855.5824989987987,878538.0,9.575570684821786,2.5308362318918785,1.7575630225246251e-06,305.23127753303964,0.0059606868837426144,0.08010232680967622,0.07759173352249557,0.04881361307462645,0.029527623686474238,1.6566831720456041,1.1382546913167101e-06,0.0461398669284678,1.0,0.006762821989636486,177.0,0.6378628992572892,0.7717781337605127,0.7651177077740731,1.5666682268397232,0.44553147079617017,0.0011819028022375696,0.0
178,20,3855.5824989987987,878538.0,9.575570684821786,2.530843850623789,1.7575630225246247e-06,305.23127753303964,0.005922349682073376,0.08010354978074512,0.07759173352249554,0.048813606366784675,0.02952762368647424,1.656708632647926,1.1382546913167101e-06,0.045928168353461744,1.0,0.006314991474343297,178.0,0.6348051457213262,0.7732859431317581,0.7620602454406514,1.551999915139936,0.43713567720951413,0.001170836950256232,0.0
179,20,3855.5824989987987,878538.0,9.575570684821786,2.5308320094334635,1.7575630225246251e-06,305.23127753303964,0.005883958399702493,0.08010457579017041,0.07759173352249557,0.048813599575452185,0.029527623686474245,1.6567297772751481,1.1382546913167101e-06,0.04597108480408432,1.0,0.0063929466826549925,179.0,0.6329555966153738,0.7735562675210252,0.7602101848605373,1.5569606808816585,0.4522542270415708,0.0011745793781876472,0.0
180,20,3855.5824989987987,878538.0,9.575570684821786,2.5308432540772965,1.7575630225246251e-06,305.23127753303964,0.005845515416670377,0.08010527094403541,0.07759173352249554,0.048813592777805385,0.029527623686474245,1.6567441423285179,1.1382546913167101e-06,0.04593406998562962,1.0,0.006436997620795451,180.0,0.6332441396373909,0.7730216259511414,0.7604993002312719,1.539028225468285,0.43250276271554444,0.0011610510389126374,0.0
181,20,3855.5824989987987,878538.0,9.575570684821786,2.5308451769818365,1.7575630225246247e-06,305.23127753303964,0.0058070231162225695,0.08010606599505127,0.07759173352249556,0.0488135860327389,0.02952762368647424,1.6567599314497583,1.1382546913167101e-06,0.046275543104567864,1.0,0.006420475656907466,181.0,0.6326290988452747,0.7734501401682019,0.7598844193374759,1.5334857821212091,0.424952984638818,0.0011568697903170965,0.0
182,20,3855.5824989987987,878538.0,9.575570684821786,2.530856227252693,1.7575630225246251e-06,305.23127753303964,0.005768483884662014,0.08010708863804396,0.07759173352249556,0.04881357936976142,0.02952762368647424,1.656781173201419,1.1382546913167101e-06,0.04630333783118876,1.0,0.006216186472752257,182.0,0.6335116920101121,0.7736924309171006,0.760767554688511,1.5328049817974665,0.4337235394791798,0.0011563561909495909,0.0
183,20,3855.5824989987987,878538.0,9.575570684821786,2.5308486843220237,1.7575630225246251e-06,305.23127753303964,0.005729900111201121,0.08010814170732737,0.07759173352249554,0.04881357270434283,0.02952762368647424,1.65680322160619,1.1382546913167101e-06,0.04613551274115797,1.0,0.0063314334799090604,183.0,0.6335730767270196,0.7732018422106529,0.7608284549310678,1.5286933728435699,0.4320104920571617,0.0011532543713932465,0.0
184,20,3855.5824989987987,878538.0,9.575570684821786,2.5308410001233614,1.7575630225246247e-06,305.23127753303964,0.005691274187813644,0.0801090158725072,0.07759173352249554,0.048813566098016105,0.02952762368647424,1.6568216510397666,1.1382546913167103e-06,0.045843292340309906,1.0,0.006347672927877384,184.0,0.6329588995656501,0.7739327192631157,0.7602139085234942,1.5246879943042406,0.43177488662660923,0.001150232692623897,0.0
185,20,3855.5824989987987,878538.0,9.575570684821786,2.5308423965916815,1.7575630225246251e-06,305.23127753303964,0.00565260850908638,0.08010945562237044,0.07759173352249556,0.04881355942241618,0.029527623686474238,1.6568316336432618,1.1382546913167101e-06,0.04653293595695525,1.0,0.006513753294121015,185.0,0.6356159552953576,0.7738806567881459,0.7628710441655657,1.5252902541296933,0.43516727831540275,0.0011506870406238015,0.0
186,20,3855.5824989987987,878538.0,9.575570684821786,2.530855934016411,1.7575630225246247e-06,305.23127753303964,0.00561390547207074,0.08011021914373744,0.07759173352249554,0.04881355300662144,0.029527623686474245,1.6568471767605832,1.1382546913167103e-06,0.04643049707724419,1.0,0.006411886824708657,186.0,0.6327906240247555,0.7736343612334803,0.7600463987125139,1.5184327516411336,0.43469064326686085,0.0011455137044517074,0.0
187,20,3855.5824989987987,878538.0,9.575570684821786,2.5308593644704995,1.7575630225246245e-06,305.23127753303964,0.005575167476134138,0.08011130592647923,0.07759173352249556,0.04881354664447814,0.029527623686474238,1.6568703875198807,1.1382546913167103e-06,0.046575797664738856,1.0,0.005952730983839946,187.0,0.6334803593283348,0.7740969162995595,0.7607363396638935,1.5166531786813262,0.4315863084296435,0.0011441711851920774,0.0
188,20,3855.5824989987987,878538.0,9.575570684821786,2.530850992914199,1.7575630225246247e-06,305.23127753303964,0.005536396922811239,0.08011232307678387,0.07759173352249556,0.048813540177516594,0.02952762368647424,1.6568911970111484,1.1382546913167101e-06,0.04616998270287243,1.0,0.00636647991870634,188.0,0.6314752895102459,0.7745534641569884,0.758730846089712,1.5013199000776531,0.43077424364222283,0.0011326036786589763,0.0
189,20,3855.5824989987987,878538.0,9.575570684821786,2.5308455151759777,1.7575630225246253e-06,305.23127753303964,0.005497596215655075,0.08011341309347703,0.07759173352249557,0.04881353374503764,0.029527623686474238,1.6569144168087546,1.1382546913167103e-06,0.046792354148335324,1.0,0.0062416208302381905,189.0,0.6318901636606138,0.7738586303564278,0.7591454401530524,1.4998629309003209,0.42714642765961625,0.001131504533400292,0.0
190,20,3855.5824989987987,878538.0,9.575570684821786,2.5308492999819046,1.7575630225246251e-06,305.23127753303964,0.005458767760088046,0.08011364125797953,0.07759173352249556,0.04881352731460207,0.02952762368647424,1.6569195686616607,1.1382546913167103e-06,0.046636270947047566,1.0,0.006119004636730879,190.0,0.6335660078551415,0.7738025630756907,0.7608214433402609,1.4898387849056132,0.41994430484682094,0.0011239422646070565,0.0
191,20,3855.5824989987987,878538.0,9.575570684821786,2.5308542024252554,1.7575630225246247e-06,305.23127753303964,0.005419913963252801,0.08011452328575602,0.07759173352249556,0.0488135208373246,0.02952762368647424,1.6569387410945007,1.1382546913167101e-06,0.04676598981920656,1.0,0.005993408869076395,191.0,0.6312874608116796,0.7742070484581498,0.7585431125302659,1.4838991380647717,0.42723109704666296,0.001119461363593539,0.0
192,20,3855.5824989987987,878538.0,9.575570684821786,2.5308527180100078,1.7575630225246251e-06,305.23127753303964,0.0053810372338629975,0.08011586896451153,0.07759173352249556,0.048813514506383916,0.02952762368647424,1.6569671212341341,1.1382546913167103e-06,0.046553943623529305,1.0,0.006132159032539282,192.0,0.6332976182788601,0.7731377653183822,0.760553236020103,1.484190216069151,0.4221694720026607,0.0011196809543806317,0.0
193,20,3855.5824989987987,878538.0,9.575570684821786,2.530855089120105,1.7575630225246251e-06,305.23127753303964,0.00534213998205398,0.08011670710410336,0.07759173352249554,0.04881350820481379,0.029527623686474238,1.6569848345067466,1.1382546913167105e-06,0.046795277161196136,1.0,0.005818323842030637,193.0,0.633431609421611,0.7737925510612734,0.7606872524298403,1.4861195316254205,0.43015608714389075,0.0011211364402475758,0.0
194,20,3855.5824989987987,878538.0,9.575570684821786,2.5308502170583993,1.7575630225246247e-06,305.23127753303964,0.005303224619233367,0.0801170952723164,0.07759173352249554,0.048813501855917034,0.029527623686474245,1.656992657514739,1.1382546913167103e-06,0.04649232051104525,1.0,0.0059240735504946605,194.0,0.6329608565010596,0.7733299959951944,0.7602163315206039,1.4749489178440027,0.4263083129193242,0.0011127092700881332,0.0
195,20,3855.5824989987987,878538.0,9.575570684821786,2.530856936116848,1.7575630225246251e-06,305.23127753303964,0.005264293557931559,0.08011828072447537,0.07759173352249554,0.0488134955080694,0.029527623686474238,1.6570174760872756,1.1382546913167103e-06,0.046966415349545224,1.0,0.006233912428605669,195.0,0.6336909097046398,0.7738105726872246,0.7609467081088553,1.4777518962733498,0.4292068340092775,0.0011148238518505643,0.0
196,20,3855.5824989987987,878538.0,9.575570684821786,2.530866752604596,1.7575630225246247e-06,305.23127753303964,0.005225349211652168,0.08011939863020552,0.07759173352249556,0.048813489263467603,0.02952762368647424,1.6570408443795714,1.1382546913167101e-06,0.0468997509826235,1.0,0.005779137809450556,196.0,0.6327264066797089,0.7739367240688828,0.7599827308561631,1.4748801956256614,0.4314858623338706,0.0011126574256828897,0.0
197,20,3855.5824989987987,878538.0,9.575570684821786,2.5308522434691985,1.7575630225246245e-06,305.23127753303964,0.005186393994722403,0.08012040166529638,0.07759173352249554,0.04881348307724012,0.02952762368647424,1.6570621069004476,1.1382546913167103e-06,0.04689751129598844,1.0,0.005751073402825206,197.0,0.6323455725827279,0.774543452142571,0.7596011520444477,1.4589762939103323,0.42723363475570275,0.0011006594380542167,0.0
198,20,3855.5824989987987,878538.0,9.575570684821786,2.5308665807025013,1.7575630225246251e-06,305.23127753303964,0.00514743032214339,0.08012120437224927,0.07759173352249557,0.04881347695166198,0.02952762368647424,1.6570789912974428,1.1382546913167101e-06,0.046648675876465845,1.0,0.005923249526347375,198.0,0.6332392264714264,0.7740028033640368,0.7604955298455061,1.4599095024859523,0.42279459316894025,0.0011013634555428601,0.0
199,20,3855.5824989987987,878538.0,9.575570684821786,2.530871277567999,1.7575630225246245e-06,305.23127753303964,0.005108460609440456,0.0801220010110158,0.07759173352249556,0.04881347079508179,0.029527623686474252,1.6570953879151622,1.1382546913167101e-06,0.04670106611803294,1.0,0.006023241635614949,199.0,0.6309075903705268,0.7748478173808571,0.7581641429028345,1.4583370510767204,0.4225718772445362,0.001100177189877217,0.0
200,20,3855.5824989987987,878538.0,9.575570684821786,2.5308455406529733,1.7575630225246245e-06,305.23127753303964,0.00506948727251338,0.08012269106546271,0.07759173352249554,0.04881346468348336,0.029527623686474245,1.6571098066957273,1.1382546913167101e-06,0.04735964804425606,1.0,0.005739596818377312,200.0,0.631952478521184,0.7734921906287544,0.7592077860277044,1.4463340415134491,0.4125836599443084,0.0010911220559343203,0.0
