schema_version,run_id,physical_client_id,device_id,virtual_client_id,num_examples,radius_m,distance_m,angle_rad,x_m,y_m,device_group_size,hardware_class,max_compute_flops,battery_level_init,mobility_class,default_channel_gain,default_pathloss_db,default_noise_power,label_entropy,dominant_label,dominant_label_fraction,kl_to_global_label_distribution,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9
bayesfl_observability_v1,,222,222,17,625,344.1128776705216,344.1128776705216,3.4722911826444824,-325.4673826682561,-111.73475465477294,13,synthetic,,,static,,,,0.2960944988460536,2,0.9265129682997119,2.006520240843815,0,44,643,0,0,6,0,0,1,0
bayesfl_observability_v1,,223,223,17,110,389.6884005060269,389.6884005060269,0.1670921152751622,384.2610394831058,64.8112877846804,13,synthetic,,,static,,,,0.8399031444716331,0,0.6229508196721312,1.4694341093795324,76,4,40,0,0,0,2,0,0,0
bayesfl_observability_v1,,224,224,17,90,450.00240059880355,450.00240059880355,5.597281626599864,348.23300618674637,-285.01918171734957,13,synthetic,,,static,,,,0.6694250749067785,2,0.8,1.6387902561312846,0,0,80,11,8,0,0,0,1,0
bayesfl_observability_v1,,225,225,18,3,25.980997426466867,25.980997426466867,2.0346182988489887,-11.62310696502852,23.236084260339208,12,synthetic,,,static,,,,1.0986122886681096,0,0.3333333333333333,1.2032389420923582,1,1,0,0,0,1,0,0,0,0
bayesfl_observability_v1,,226,226,18,194,259.64493770055356,259.64493770055356,4.4476501651609315,-67.9379652508563,-250.59913517627666,12,synthetic,,,static,,,,0.9859708285056665,8,0.5581395348837209,1.3182756176046706,0,30,0,0,0,0,64,1,120,0
bayesfl_observability_v1,,227,227,18,607,140.6061359978593,140.6061359978593,2.427206468007539,-106.22730672537948,92.11864516003615,12,synthetic,,,static,,,,1.1247376207296473,7,0.41543026706231456,1.2027930712885904,109,1,0,0,16,268,0,280,0,0
bayesfl_observability_v1,,228,228,18,56,341.43963612458083,341.43963612458083,3.805897254550807,-268.8310283402461,-210.50155181948654,12,synthetic,,,static,,,,0.42008907680192553,1,0.8870967741935484,1.7809840036757387,0,55,0,0,0,0,5,0,2,0
bayesfl_observability_v1,,229,229,18,381,395.8602888120731,395.8602888120731,2.723119300990756,-361.70165589127373,160.86416749509058,12,synthetic,,,static,,,,1.2645702769066132,7,0.3877068557919622,0.9847598976008598,80,148,0,0,3,0,0,164,28,0
bayesfl_observability_v1,,230,230,18,26,234.91750384106712,234.91750384106712,4.613775043013793,-23.12861093672302,-233.7761770734039,12,synthetic,,,static,,,,0.46922034844159877,8,0.8214285714285714,1.856478418550846,0,0,0,0,0,0,5,0,23,0
bayesfl_observability_v1,,231,231,18,14,197.17137371975178,197.17137371975178,1.5200310733993183,10.005156057275,196.91736202479353,12,synthetic,,,static,,,,0.24493002679463532,3,0.9333333333333333,2.0384139543004163,0,0,0,14,0,0,1,0,0,0
bayesfl_observability_v1,,232,232,18,8,469.61485828552657,469.61485828552657,4.813794021046244,47.53974089738816,-467.2024059847556,12,synthetic,,,static,,,,0.5623351446188083,8,0.75,1.7608662639259458,0,0,2,0,0,0,0,0,6,0
bayesfl_observability_v1,,233,233,18,351,439.21626364831354,439.21626364831354,5.778760420837365,384.51300852856565,-212.27499269931934,12,synthetic,,,static,,,,-0.0,8,1.0,2.3277319754160017,0,0,0,0,0,0,0,0,389,0
bayesfl_observability_v1,,234,234,18,258,33.24794504104462,33.24794504104462,3.538740333852053,-30.660190695763504,-12.859959407079822,12,synthetic,,,static,,,,0.5587441188775659,3,0.8356643356643356,1.7309189483214762,0,0,0,239,36,3,0,0,8,0
bayesfl_observability_v1,,235,235,18,231,463.605168585859,463.605168585859,4.030063670844018,-292.3491502751054,-359.8079024603915,12,synthetic,,,static,,,,0.696711248923874,2,0.8046875,1.5968824956831422,0,30,206,14,2,0,3,1,0,0
bayesfl_observability_v1,,236,236,18,41,432.8639651776865,432.8639651776865,0.5610407148912296,366.50671531007833,230.31291753170635,12,synthetic,,,static,,,,1.0353574001541463,0,0.5777777777777777,1.2518665823368382,26,7,0,11,1,0,0,0,0,0
bayesfl_observability_v1,,237,237,19,36,469.67455714719193,469.67455714719193,4.854893099297161,66.70425763848326,-464.9136819284949,13,synthetic,,,static,,,,1.3898628753106193,6,0.48717948717948717,0.9179151593699346,0,1,5,0,8,0,19,5,1,0
bayesfl_observability_v1,,238,238,19,18,461.53317502431446,461.53317502431446,3.939706840466583,-322.17704934969663,-330.476656543768,13,synthetic,,,static,,,,0.9404479886553264,6,0.7,1.3716040057455146,2,0,2,2,0,0,14,0,0,0
bayesfl_observability_v1,,239,239,19,46,523.5911267759934,523.5911267759934,3.30686170828379,-516.4567404647905,-86.14002128533761,13,synthetic,,,static,,,,0.9560443809671457,6,0.5294117647058824,1.3493424985245688,0,0,0,18,6,0,27,0,0,0
bayesfl_observability_v1,,240,240,19,26,485.5557472749281,485.5557472749281,4.00309377263168,-316.2420316888658,-368.4499438254974,13,synthetic,,,static,,,,0.9684025979068378,5,0.6071428571428571,1.4023380517684862,1,0,0,2,8,17,0,0,0,0
bayesfl_observability_v1,,241,241,19,2,547.0850924910858,547.0850924910858,2.779182278604292,-511.5491763499034,193.95756907559795,13,synthetic,,,static,,,,0.6931471805599453,3,0.5,1.6493782971327793,0,0,0,1,0,1,0,0,0,0
bayesfl_observability_v1,,242,242,19,3,66.67214109584975,66.67214109584975,4.121278865594621,-37.15525876989193,-55.35938171662746,13,synthetic,,,static,,,,0.6365141682948128,3,0.6666666666666666,1.6128062758029642,0,1,0,2,0,0,0,0,0,0
bayesfl_observability_v1,,243,243,19,10,512.3745838194576,512.3745838194576,0.8295792690777347,345.94823330377824,377.9517614963013,13,synthetic,,,static,,,,0.7595473914748635,8,0.7272727272727273,1.555578650820714,0,1,0,0,2,0,0,0,8,0
bayesfl_observability_v1,,244,244,19,1260,507.4517079249348,507.4517079249348,3.4936319454721323,-476.3304514545956,-174.97581802350416,13,synthetic,,,static,,,,1.3323327101463387,0,0.4,1.0014916603766353,560,48,43,263,0,465,21,0,0,0
bayesfl_observability_v1,,245,245,19,166,485.3238413937074,485.3238413937074,4.904374316276556,92.60373449971763,-476.40715714801166,13,synthetic,,,static,,,,0.4534650765650608,3,0.8315217391304348,1.8353971806874023,0,0,0,153,0,0,0,0,31,0
bayesfl_observability_v1,,246,246,19,144,192.7660910115579,192.7660910115579,5.48594460494769,134.68247821095696,-137.9108259232441,13,synthetic,,,static,,,,1.1481123895199365,2,0.5534591194968553,1.1644224577874513,7,10,88,0,46,8,0,0,0,0
bayesfl_observability_v1,,247,247,19,450,485.30777624160794,485.30777624160794,4.015726156723911,-311.40340859334447,-372.22513993149516,13,synthetic,,,static,,,,1.512840026741559,4,0.39,0.8057138470029137,95,13,66,14,195,0,3,0,114,0
bayesfl_observability_v1,,248,248,19,336,496.9107944354552,496.9107944354552,5.646545211386695,399.56484985668635,-295.4120315516599,13,synthetic,,,static,,,,0.7817865195402651,4,0.7211796246648794,1.5221172317857152,0,60,44,0,269,0,0,0,0,0
bayesfl_observability_v1,,249,249,19,148,442.00811601762734,442.00811601762734,3.1223736420174864,-441.9264861717174,8.49443614203981,13,synthetic,,,static,,,,0.8084292285499561,0,0.4878048780487805,1.5072994420910157,80,0,5,0,0,0,79,0,0,0
bayesfl_observability_v1,,250,250,20,178,539.3963132867785,539.3963132867785,0.7089335613432048,409.4323237142643,351.1602982760244,12,synthetic,,,static,,,,1.1913948887090147,3,0.49746192893401014,1.0967669956015758,54,0,7,98,0,0,3,35,0,0
bayesfl_observability_v1,,251,251,20,36,220.58329616686788,220.58329616686788,3.3999804458092657,-213.26063423912728,-56.36392846285042,12,synthetic,,,static,,,,0.7570449135276909,5,0.775,1.610651168463865,0,5,2,0,0,31,2,0,0,0
bayesfl_observability_v1,,252,252,20,369,459.27232267836285,459.27232267836285,1.874998350090816,-137.5667261417181,438.18541992748663,12,synthetic,,,static,,,,1.0683684981935357,1,0.44254278728606355,1.1688247118610566,0,181,0,0,0,11,46,171,0,0
bayesfl_observability_v1,,253,253,20,321,480.68624150525653,480.68624150525653,5.454885620983222,325.0061475527681,-354.16135704697956,12,synthetic,,,static,,,,0.7378925589010543,3,0.7612359550561798,1.546566822838165,0,9,0,271,0,1,63,12,0,0
bayesfl_observability_v1,,254,254,20,32,323.3116816480785,323.3116816480785,2.31607225248344,-219.26177499392278,237.60201496751415,12,synthetic,,,static,,,,0.6429124396658009,7,0.6571428571428571,1.6660643758322098,0,0,0,0,0,12,0,23,0,0
bayesfl_observability_v1,,255,255,20,13,475.86688399091037,475.86688399091037,5.405131307473174,303.91228786889263,-366.1783889875451,12,synthetic,,,static,,,,0.6517565611726531,2,0.6428571428571429,1.6399089560237352,0,0,9,0,0,0,0,5,0,0
bayesfl_observability_v1,,256,256,20,63,527.4188185003038,527.4188185003038,1.6729914705643931,-53.80587102386372,524.6670738207418,12,synthetic,,,static,,,,0.20651944177314374,1,0.9565217391304348,1.98512400603107,1,66,0,0,0,0,2,0,0,0
bayesfl_observability_v1,,257,257,20,1,353.037371327772,353.037371327772,2.349799077257663,-248.0335053067506,251.22652288177952,12,synthetic,,,static,,,,-0.0,5,1.0,2.4040642619438994,0,0,0,0,0,1,0,0,0,0
bayesfl_observability_v1,,258,258,20,50,387.3861590787106,387.3861590787106,4.07938397478496,-229.16611592109788,-312.331438634336,12,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,55,0,0
bayesfl_observability_v1,,259,259,20,3,241.3915248670327,241.3915248670327,5.365072908894912,146.60210738155956,-191.77510367333124,12,synthetic,,,static,,,,-0.0,7,1.0,2.259365973874069,0,0,0,0,0,0,0,3,0,0
bayesfl_observability_v1,,260,260,20,217,400.62744373318765,400.62744373318765,4.295173276929027,-162.34087676337518,-366.26191230305,12,synthetic,,,static,,,,0.6044081348942495,1,0.7302904564315352,1.6077125747920737,0,176,0,64,0,1,0,0,0,0
bayesfl_observability_v1,,261,261,20,68,90.27863004855585,90.27863004855585,5.688976132692893,74.80410589186947,-50.54282130196129,12,synthetic,,,static,,,,0.19340471446596552,1,0.96,1.997146461251904,0,72,2,1,0,0,0,0,0,0
bayesfl_observability_v1,,262,262,21,160,327.4094485351827,327.4094485351827,4.898695141696435,60.64613385845001,-321.743676609402,13,synthetic,,,static,,,,0.9542672572047401,6,0.6779661016949152,1.3332467097968215,0,30,0,16,0,0,120,11,0,0
bayesfl_observability_v1,,263,263,21,214,406.0448992293342,406.0448992293342,2.4314697304812256,-307.89643466606736,264.71162745539584,13,synthetic,,,static,,,,0.7768433258123565,3,0.6666666666666666,1.5365177254738465,0,9,0,158,0,69,1,0,0,0
bayesfl_observability_v1,,264,264,21,197,84.75662840573435,84.75662840573435,2.8667719852171194,-81.57604092164345,23.000774036064257,13,synthetic,,,static,,,,0.6375936626726958,2,0.7155963302752294,1.698074512420698,0,0,156,0,0,60,2,0,0,0
bayesfl_observability_v1,,265,265,21,52,337.2273981860745,337.2273981860745,3.468085735682727,-319.4126581171754,-108.15670077193383,13,synthetic,,,static,,,,1.03127351150664,1,0.45614035087719296,1.2200074472909117,0,26,0,0,0,10,0,21,0,0
bayesfl_observability_v1,,266,266,21,765,312.8849897895343,312.8849897895343,4.692398110344136,-6.254426567925286,-312.8224719931473,13,synthetic,,,static,,,,0.7641131958245704,3,0.624263839811543,1.5607339077663793,0,0,1,530,0,296,22,0,0,0
bayesfl_observability_v1,,267,267,21,306,150.43278096868144,150.43278096868144,5.4986340060965535,106.46208385280515,-106.28191893115955,13,synthetic,,,static,,,,0.49629795412582844,5,0.8029411764705883,1.8891532045272958,0,0,67,0,0,273,0,0,0,0
bayesfl_observability_v1,,268,268,21,302,385.0821861615506,385.0821861615506,0.7249054437771512,288.25793849552457,255.33439054163756,13,synthetic,,,static,,,,-0.0,3,1.0,2.28098669344155,0,0,0,335,0,0,0,0,0,0
bayesfl_observability_v1,,269,269,21,141,419.8222126178066,419.8222126178066,5.316281132989882,238.39626199910097,-345.56896919741916,13,synthetic,,,static,,,,0.5553872255443504,6,0.7948717948717948,1.7524876572526569,0,2,0,30,0,0,124,0,0,0
bayesfl_observability_v1,,270,270,21,127,327.8335218641916,327.8335218641916,6.2700502866494805,327.8052419145712,-4.305976220191402,13,synthetic,,,static,,,,0.24980042066198757,6,0.9432624113475178,2.0694700517910234,0,0,0,0,0,6,133,2,0,0
bayesfl_observability_v1,,271,271,21,143,361.67468454144,361.67468454144,4.233435798952013,-166.67792301955558,-320.9782662674176,13,synthetic,,,static,,,,1.0368649511366086,5,0.6392405063291139,1.308132397731561,0,23,12,0,0,101,0,22,0,0
bayesfl_observability_v1,,272,272,21,458,473.3454255951759,473.3454255951759,3.100589203174686,-472.9475675467279,19.403357531918637,13,synthetic,,,static,,,,0.692767381715621,6,0.5137795275590551,1.5958737672973724,0,0,0,0,0,0,261,247,0,0
bayesfl_observability_v1,,273,273,21,112,487.6354987850719,487.6354987850719,3.3458412105634263,-477.49934990165866,-98.90778795857882,13,synthetic,,,static,,,,0.04690514858239692,1,0.9919354838709677,2.1408414767998805,0,123,0,0,0,1,0,0,0,0
bayesfl_observability_v1,,274,274,21,41,396.887292097371,396.887292097371,2.7539391343520725,-367.43770635892713,150.03017887770025,13,synthetic,,,static,,,,0.5699626470748532,6,0.8666666666666667,1.739856822479874,0,2,1,0,0,1,39,2,0,0
bayesfl_observability_v1,,275,275,22,84,441.15248065144397,441.15248065144397,1.0731128050036338,210.60237971724217,387.636619583802,12,synthetic,,,static,,,,1.0439788738046754,7,0.5913978494623656,1.2487548086232239,0,0,4,0,0,11,23,55,0,0
bayesfl_observability_v1,,276,276,22,91,336.8020076539627,336.8020076539627,5.5866636930851366,258.35354296436225,-216.0764660889783,12,synthetic,,,static,,,,0.6083265295165262,6,0.7029702970297029,1.6692992620442342,0,30,0,0,0,0,71,0,0,0
bayesfl_observability_v1,,277,277,22,896,499.13702723040376,499.13702723040376,0.1704494029325066,491.90385105388276,84.6662463486149,12,synthetic,,,static,,,,1.0079628307563315,5,0.5798994974874372,1.347582353346925,0,37,297,0,0,577,0,84,0,0
bayesfl_observability_v1,,278,278,22,61,259.0496696070433,259.0496696070433,5.205400833556147,122.60334019803234,-228.19980783472155,12,synthetic,,,static,,,,0.3945326819623348,5,0.8656716417910447,1.9802377464173406,0,9,0,0,0,58,0,0,0,0
bayesfl_observability_v1,,279,279,22,12,412.30022652116133,412.30022652116133,0.04336722844290614,411.91257736165534,17.874714002726975,12,synthetic,,,static,,,,0.6172417697303416,1,0.6923076923076923,1.6358465807671725,0,9,0,0,0,4,0,0,0,0
bayesfl_observability_v1,,280,280,22,64,533.6066337489176,533.6066337489176,2.752592265264449,-493.74015562380583,202.3776131528176,12,synthetic,,,static,,,,0.2899701528409824,6,0.9295774647887324,2.0294816997969796,0,1,0,0,0,4,66,0,0,0
bayesfl_observability_v1,,281,281,22,45,335.4438673309002,335.4438673309002,0.4904535997333814,295.90150677877256,158.00280508890532,12,synthetic,,,static,,,,0.6455309973239547,6,0.6530612244897959,1.625588744222669,0,17,0,0,0,0,32,0,0,0
bayesfl_observability_v1,,282,282,22,46,362.4573302953916,362.4573302953916,3.1915554814179132,-362.0050261501329,-18.101859763687468,12,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,51,0,0,0
bayesfl_observability_v1,,283,283,22,95,414.58382044962013,414.58382044962013,5.510602635687206,296.88778080026356,-289.3741346252244,12,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,105,0,0,0
bayesfl_observability_v1,,284,284,22,252,371.0770482955434,371.0770482955434,3.3719919238913163,-361.27144592485905,-84.74147822108552,12,synthetic,,,static,,,,0.042414731858117456,1,0.9928571428571429,2.1445043425723562,0,278,0,0,0,0,2,0,0,0
bayesfl_observability_v1,,285,285,22,188,503.1449414764846,503.1449414764846,0.6368843465911291,404.50464151167586,299.21702346104195,12,synthetic,,,static,,,,0.030457357557417006,6,0.9951923076923077,2.2852619292307335,0,1,0,0,0,0,207,0,0,0
bayesfl_observability_v1,,286,286,22,12,397.35062926648067,397.35062926648067,1.2691704213794874,118.0421840712176,379.4121312743768,12,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,13,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,287,287,23,262,272.38909644962644,272.38909644962644,1.0585795296784222,133.5008225302067,237.43072726250523,13,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,291,0,0,0
bayesfl_observability_v1,,288,288,23,1,220.35323721463058,220.35323721463058,3.1894663115402193,-220.1007730647113,-10.545086404753087,13,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,1,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,289,289,23,111,313.5345872353198,313.5345872353198,1.1242531484348939,135.39999190302868,282.7910528738173,13,synthetic,,,static,,,,0.21838083332586875,1,0.943089430894309,1.975025863627753,0,116,0,0,0,0,7,0,0,0
bayesfl_observability_v1,,290,290,23,47,380.66775623364026,380.66775623364026,3.355100586067569,-372.0241753513398,-80.65949163061805,13,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,52,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,291,291,23,331,253.723296922642,253.723296922642,1.9391815291334993,-91.36815465722718,236.70101756398972,13,synthetic,,,static,,,,0.6563087339558499,6,0.6348773841961853,1.6124405973952192,0,134,0,0,0,0,233,0,0,0
bayesfl_observability_v1,,292,292,23,70,279.0671500457063,279.0671500457063,2.060423575075183,-131.24443352832463,246.2790549406545,13,synthetic,,,static,,,,0.30463609734923813,6,0.9090909090909091,1.9998591779099486,0,7,0,0,0,0,70,0,0,0
bayesfl_observability_v1,,293,293,23,287,267.517534898283,267.517534898283,3.107535633443526,-267.36240569114705,9.10908892790878,13,synthetic,,,static,,,,-0.0,6,1.0,2.3163460082440825,0,0,0,0,0,0,318,0,0,0
bayesfl_observability_v1,,294,294,23,791,492.7762168519203,492.7762168519203,5.965964465332432,468.18963110624117,-153.71034194058834,13,synthetic,,,static,,,,0.5393589008331952,6,0.7699316628701595,1.7469958446632359,0,202,0,0,0,0,676,0,0,0
bayesfl_observability_v1,,295,295,23,395,251.85000781365778,251.85000781365778,2.946033796276255,-247.04955236468913,48.93817642849196,13,synthetic,,,static,,,,0.3952304836260419,1,0.865296803652968,1.8083171095175168,0,379,0,0,0,0,59,0,0,0
bayesfl_observability_v1,,296,296,23,107,433.47189676235445,433.47189676235445,3.772405701277136,-350.0494666740671,-255.66238707317603,13,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,118,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,297,297,23,590,356.07457906536206,356.07457906536206,1.523657716816707,16.77864526706661,355.6790448136869,13,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,655,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,298,298,23,16,258.2292184226586,258.2292184226586,3.0916830175682297,-257.9076643331295,12.88277630819245,13,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,17,0,0,0,0,0,0,0,0
bayesfl_observability_v1,,299,299,23,48,193.6088990086483,193.6088990086483,5.727270269879843,164.45486669304333,-102.17143728221859,13,synthetic,,,static,,,,-0.0,1,1.0,2.185987945410232,0,53,0,0,0,0,0,0,0,0
